"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2019,10,"AA","American Airlines Inc.","GRR","Grand Rapids, MI: Gerald R. Ford International",62.00,22.00,5.82,0.13,3.08,0.00,12.97,1.00,0.00,1577.00,383.00,29.00,78.00,0.00,1087.00,
2019,10,"AA","American Airlines Inc.","GSO","Greensboro/High Point, NC: Piedmont Triad International",64.00,15.00,6.31,0.32,1.01,0.00,7.36,1.00,0.00,941.00,449.00,6.00,49.00,0.00,437.00,
2019,10,"AA","American Airlines Inc.","GSP","Greer, SC: Greenville-Spartanburg International",58.00,20.00,6.21,1.21,4.40,0.00,8.17,0.00,0.00,1275.00,356.00,90.00,257.00,0.00,572.00,
2019,10,"AA","American Airlines Inc.","HNL","Honolulu, HI: Daniel K Inouye International",241.00,37.00,17.47,0.00,13.18,0.00,6.35,0.00,2.00,1958.00,1066.00,0.00,321.00,0.00,571.00,
2019,10,"AA","American Airlines Inc.","IAD","Washington, DC: Washington Dulles International",172.00,33.00,11.74,2.70,6.53,0.00,12.04,3.00,0.00,2598.00,1229.00,253.00,212.00,0.00,904.00,
2019,10,"AA","American Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",710.00,210.00,37.95,4.63,116.18,0.00,51.23,11.00,1.00,11441.00,2087.00,431.00,5639.00,0.00,3284.00,
2019,10,"AA","American Airlines Inc.","ICT","Wichita, KS: Wichita Dwight D Eisenhower National",88.00,26.00,7.75,0.20,1.78,0.00,16.26,6.00,0.00,2768.00,1115.00,25.00,78.00,0.00,1550.00,
2019,10,"AA","American Airlines Inc.","ILM","Wilmington, NC: Wilmington International",122.00,16.00,7.67,0.00,3.23,0.07,5.03,0.00,0.00,698.00,362.00,0.00,73.00,6.00,257.00,
2019,10,"AA","American Airlines Inc.","IND","Indianapolis, IN: Indianapolis International",372.00,56.00,21.19,2.40,8.89,0.00,23.51,5.00,1.00,3353.00,1157.00,377.00,245.00,0.00,1574.00,
2019,10,"AA","American Airlines Inc.","JAC","Jackson, WY: Jackson Hole",32.00,9.00,2.61,0.00,3.86,0.00,2.54,0.00,0.00,350.00,97.00,0.00,74.00,0.00,179.00,
2019,10,"AA","American Airlines Inc.","JAX","Jacksonville, FL: Jacksonville International",382.00,87.00,33.38,1.64,17.37,0.00,34.60,4.00,0.00,4558.00,1534.00,77.00,664.00,0.00,2283.00,
2019,10,"AA","American Airlines Inc.","JFK","New York, NY: John F. Kennedy International",1320.00,200.00,69.72,3.22,75.34,0.24,51.49,9.00,2.00,13212.00,4845.00,103.00,4583.00,9.00,3672.00,
2019,10,"AA","American Airlines Inc.","KOA","Kona, HI: Ellison Onizuka Kona International at Keahole",60.00,7.00,3.69,0.00,3.31,0.00,0.00,0.00,0.00,349.00,279.00,0.00,70.00,0.00,0.00,
2019,10,"AA","American Airlines Inc.","LAS","Las Vegas, NV: McCarran International",1224.00,285.00,94.81,2.50,101.23,0.48,85.98,9.00,2.00,14125.00,5578.00,290.00,3455.00,15.00,4787.00,
2019,10,"AA","American Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",3327.00,482.00,179.32,15.56,124.95,0.02,162.15,25.00,7.00,36538.00,16889.00,1286.00,4821.00,1.00,13541.00,
2019,10,"AA","American Airlines Inc.","LBB","Lubbock, TX: Lubbock Preston Smith International",31.00,8.00,1.42,1.00,2.23,0.00,3.36,0.00,0.00,551.00,137.00,23.00,96.00,0.00,295.00,
2019,10,"AA","American Airlines Inc.","LGA","New York, NY: LaGuardia",2281.00,568.00,105.78,5.21,312.72,0.00,144.28,41.00,5.00,32855.00,6247.00,266.00,17007.00,0.00,9335.00,
2019,10,"AA","American Airlines Inc.","LIH","Lihue, HI: Lihue Airport",81.00,6.00,2.26,0.00,1.00,0.00,2.74,0.00,1.00,368.00,265.00,0.00,42.00,0.00,61.00,
2019,10,"AA","American Airlines Inc.","LIT","Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",62.00,17.00,9.00,0.04,1.54,0.00,6.42,0.00,0.00,860.00,374.00,2.00,72.00,0.00,412.00,
2019,10,"AA","American Airlines Inc.","MAF","Midland/Odessa, TX: Midland International Air and Space Port",88.00,33.00,8.07,0.23,5.27,0.00,19.43,8.00,0.00,2113.00,402.00,42.00,295.00,0.00,1374.00,
2019,10,"AA","American Airlines Inc.","MCI","Kansas City, MO: Kansas City International",443.00,76.00,25.09,1.77,19.36,0.00,29.79,7.00,0.00,4704.00,1707.00,160.00,863.00,0.00,1974.00,
2019,10,"AA","American Airlines Inc.","MCO","Orlando, FL: Orlando International",1459.00,218.00,91.19,3.66,48.29,0.71,74.15,7.00,2.00,10363.00,4443.00,137.00,1573.00,23.00,4187.00,
2019,10,"AA","American Airlines Inc.","MDT","Harrisburg, PA: Harrisburg International",57.00,6.00,2.23,0.00,0.81,0.00,2.96,0.00,0.00,443.00,231.00,0.00,16.00,0.00,196.00,
2019,10,"AA","American Airlines Inc.","MEM","Memphis, TN: Memphis International",439.00,93.00,38.79,0.85,25.59,0.00,27.77,7.00,0.00,4862.00,1945.00,116.00,906.00,0.00,1895.00,
2019,10,"AA","American Airlines Inc.","MFE","Mission/McAllen/Edinburg, TX: McAllen Miller International",84.00,17.00,3.70,0.52,2.17,0.00,10.61,4.00,0.00,865.00,97.00,43.00,65.00,0.00,660.00,
2019,10,"AA","American Airlines Inc.","MIA","Miami, FL: Miami International",4002.00,560.00,208.20,9.32,149.00,2.21,191.27,11.00,5.00,37214.00,17097.00,512.00,4738.00,137.00,14730.00,
2019,10,"AA","American Airlines Inc.","MKE","Milwaukee, WI: General Mitchell International",179.00,44.00,18.43,3.32,5.97,0.00,16.28,3.00,1.00,2823.00,1057.00,191.00,241.00,0.00,1334.00,
2019,10,"AA","American Airlines Inc.","MSN","Madison, WI: Dane County Regional-Truax Field",31.00,9.00,3.71,0.00,1.53,0.00,3.76,0.00,0.00,292.00,159.00,0.00,52.00,0.00,81.00,
2019,10,"AA","American Airlines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",619.00,118.00,46.04,2.30,28.92,0.00,40.73,6.00,0.00,6338.00,2079.00,122.00,1115.00,0.00,3022.00,
2019,10,"AA","American Airlines Inc.","MSY","New Orleans, LA: Louis Armstrong New Orleans International",604.00,132.00,40.37,5.89,51.19,0.00,34.56,14.00,1.00,7523.00,2484.00,655.00,1808.00,0.00,2576.00,
2019,10,"AA","American Airlines Inc.","MYR","Myrtle Beach, SC: Myrtle Beach International",62.00,10.00,2.29,1.00,2.08,0.00,4.63,0.00,0.00,513.00,69.00,118.00,38.00,0.00,288.00,
2019,10,"AA","American Airlines Inc.","OAK","Oakland, CA: Metropolitan Oakland International",88.00,6.00,3.05,0.00,0.53,0.00,2.42,0.00,0.00,225.00,134.00,0.00,17.00,0.00,74.00,
2019,10,"AA","American Airlines Inc.","OGG","Kahului, HI: Kahului Airport",148.00,20.00,11.09,0.00,3.21,0.00,5.70,0.00,0.00,1460.00,794.00,0.00,78.00,0.00,588.00,
2019,10,"AA","American Airlines Inc.","OKC","Oklahoma City, OK: Will Rogers World",197.00,48.00,14.80,3.77,4.36,0.00,25.06,6.00,1.00,3640.00,735.00,567.00,365.00,0.00,1973.00,
2019,10,"AA","American Airlines Inc.","OMA","Omaha, NE: Eppley Airfield",172.00,38.00,12.68,1.61,8.03,0.00,15.68,1.00,0.00,2389.00,819.00,247.00,319.00,0.00,1004.00,
2019,10,"AA","American Airlines Inc.","ONT","Ontario, CA: Ontario International",268.00,74.00,26.15,1.56,18.55,0.00,27.74,2.00,0.00,3966.00,1313.00,223.00,752.00,0.00,1678.00,
2019,10,"AA","American Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",5751.00,1024.00,242.87,16.94,351.20,1.32,411.66,25.00,5.00,64760.00,17878.00,1555.00,16207.00,113.00,29007.00,
2019,10,"AA","American Airlines Inc.","ORF","Norfolk, VA: Norfolk International",182.00,21.00,8.08,0.00,2.88,0.00,10.04,3.00,0.00,1084.00,439.00,0.00,100.00,0.00,545.00,
2019,10,"AA","American Airlines Inc.","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",426.00,84.00,24.81,0.74,29.45,0.00,29.00,1.00,1.00,3736.00,1029.00,63.00,1030.00,0.00,1614.00,
2019,10,"AA","American Airlines Inc.","PDX","Portland, OR: Portland International",286.00,82.00,25.42,3.23,27.34,0.00,26.02,2.00,0.00,3237.00,1031.00,95.00,821.00,0.00,1290.00,
2019,10,"AA","American Airlines Inc.","PHL","Philadelphia, PA: Philadelphia International",4055.00,610.00,184.85,10.03,182.63,0.98,231.50,19.00,0.00,43033.00,18510.00,553.00,8170.00,165.00,15635.00,
2019,10,"AA","American Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",4735.00,653.00,235.22,12.41,186.56,0.52,218.29,25.00,5.00,50504.00,24700.00,982.00,6727.00,14.00,18081.00,
2019,10,"AA","American Airlines Inc.","PIT","Pittsburgh, PA: Pittsburgh International",701.00,97.00,32.86,2.96,16.73,0.00,44.45,4.00,1.00,6287.00,1909.00,150.00,1023.00,0.00,3205.00,
2019,10,"AA","American Airlines Inc.","PNS","Pensacola, FL: Pensacola International",61.00,22.00,6.17,0.47,4.68,0.00,10.68,1.00,0.00,1519.00,240.00,61.00,194.00,0.00,1024.00,
2019,10,"AA","American Airlines Inc.","PSP","Palm Springs, CA: Palm Springs International",123.00,37.00,11.13,1.08,15.66,0.00,9.13,0.00,0.00,1662.00,606.00,45.00,546.00,0.00,465.00,
2019,10,"AA","American Airlines Inc.","PVD","Providence, RI: Theodore Francis Green State",222.00,31.00,13.25,0.00,2.52,0.23,15.00,0.00,0.00,2670.00,1155.00,0.00,153.00,22.00,1340.00,
2019,10,"AA","American Airlines Inc.","PWM","Portland, ME: Portland International Jetport",93.00,6.00,2.00,0.74,0.26,0.00,3.00,0.00,0.00,845.00,94.00,17.00,6.00,0.00,728.00,
2019,10,"AA","American Airlines Inc.","RDU","Raleigh/Durham, NC: Raleigh-Durham International",1058.00,177.00,60.08,3.99,43.68,0.17,69.09,10.00,4.00,10995.00,4257.00,309.00,1813.00,3.00,4613.00,
2019,10,"AA","American Airlines Inc.","RIC","Richmond, VA: Richmond International",242.00,46.00,12.79,3.32,7.41,0.00,22.48,1.00,0.00,2505.00,409.00,355.00,253.00,0.00,1488.00,
2019,10,"AA","American Airlines Inc.","RNO","Reno, NV: Reno/Tahoe International",185.00,42.00,15.31,0.82,10.52,0.00,15.36,5.00,0.00,2326.00,1039.00,31.00,327.00,0.00,929.00,
2019,10,"AA","American Airlines Inc.","RSW","Fort Myers, FL: Southwest Florida International",391.00,70.00,22.22,0.41,28.98,0.00,18.39,2.00,4.00,3085.00,1219.00,29.00,936.00,0.00,901.00,
2019,10,"AA","American Airlines Inc.","SAN","San Diego, CA: San Diego International",757.00,169.00,52.83,5.84,59.55,0.00,50.78,5.00,3.00,7819.00,2598.00,256.00,1966.00,0.00,2999.00,
2019,10,"AA","American Airlines Inc.","SAT","San Antonio, TX: San Antonio International",680.00,132.00,39.89,4.65,39.71,0.06,47.69,15.00,5.00,7846.00,1930.00,701.00,1620.00,7.00,3588.00,
2019,10,"AA","American Airlines Inc.","SAV","Savannah, GA: Savannah/Hilton Head International",124.00,34.00,8.26,1.24,8.84,0.00,15.65,0.00,0.00,1852.00,350.00,57.00,256.00,0.00,1189.00,
2019,10,"AA","American Airlines Inc.","SBA","Santa Barbara, CA: Santa Barbara Municipal",31.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2019,10,"AA","American Airlines Inc.","SDF","Louisville, KY: Louisville Muhammad Ali International",57.00,10.00,3.04,0.00,0.19,0.00,6.77,1.00,2.00,911.00,210.00,0.00,14.00,0.00,687.00,
2019,10,"AA","American Airlines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",635.00,153.00,44.17,5.42,53.92,0.00,49.49,2.00,2.00,8487.00,2588.00,329.00,2061.00,0.00,3509.00,
2019,10,"AA","American Airlines Inc.","SFO","San Francisco, CA: San Francisco International",1115.00,243.00,83.92,6.55,84.23,0.00,68.30,12.00,1.00,13363.00,4753.00,862.00,2858.00,0.00,4890.00,
2019,10,"AA","American Airlines Inc.","SJC","San Jose, CA: Norman Y. Mineta San Jose International",317.00,61.00,28.47,1.71,11.44,0.00,19.37,3.00,0.00,3201.00,1736.00,50.00,384.00,0.00,1031.00,
2019,10,"AA","American Airlines Inc.","SJU","San Juan, PR: Luis Munoz Marin International",267.00,48.00,28.34,1.10,11.05,0.00,7.51,1.00,0.00,3342.00,1998.00,144.00,316.00,0.00,884.00,
2019,10,"AA","American Airlines Inc.","SLC","Salt Lake City, UT: Salt Lake City International",338.00,77.00,20.47,3.63,25.72,0.04,27.14,3.00,0.00,3790.00,836.00,232.00,718.00,7.00,1997.00,
2019,10,"AA","American Airlines Inc.","SMF","Sacramento, CA: Sacramento International",350.00,87.00,39.91,2.59,16.90,0.00,27.59,4.00,0.00,5359.00,2486.00,240.00,486.00,0.00,2147.00,
2019,10,"AA","American Airlines Inc.","SNA","Santa Ana, CA: John Wayne Airport-Orange County",533.00,97.00,41.07,3.87,30.60,0.00,21.46,4.00,1.00,4527.00,1938.00,171.00,987.00,0.00,1431.00,
2019,10,"AA","American Airlines Inc.","SRQ","Sarasota/Bradenton, FL: Sarasota/Bradenton International",62.00,4.00,3.12,0.00,0.88,0.00,0.00,0.00,0.00,216.00,186.00,0.00,30.00,0.00,0.00,
2019,10,"AA","American Airlines Inc.","STL","St. Louis, MO: St Louis Lambert International",698.00,115.00,38.05,4.15,31.81,0.00,40.99,6.00,0.00,6159.00,1722.00,512.00,1008.00,0.00,2917.00,
2019,10,"AA","American Airlines Inc.","STT","Charlotte Amalie, VI: Cyril E King",43.00,3.00,3.00,0.00,0.00,0.00,0.00,0.00,1.00,232.00,232.00,0.00,0.00,0.00,0.00,
2019,10,"AA","American Airlines Inc.","STX","Christiansted, VI: Henry E. Rohlsen",31.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,54.00,54.00,0.00,0.00,0.00,0.00,
2019,10,"AA","American Airlines Inc.","SYR","Syracuse, NY: Syracuse Hancock International",93.00,8.00,4.03,0.00,0.64,0.00,3.32,0.00,0.00,351.00,186.00,0.00,21.00,0.00,144.00,
2019,10,"AA","American Airlines Inc.","TPA","Tampa, FL: Tampa International",984.00,186.00,66.55,2.79,54.95,0.35,61.36,2.00,2.00,9723.00,3845.00,164.00,1801.00,7.00,3906.00,
2019,10,"AA","American Airlines Inc.","TUL","Tulsa, OK: Tulsa International",268.00,67.00,22.02,2.60,11.26,0.00,31.12,7.00,0.00,3781.00,978.00,234.00,476.00,0.00,2093.00,
2019,10,"AA","American Airlines Inc.","TUS","Tucson, AZ: Tucson International",259.00,69.00,21.02,2.01,26.86,0.00,19.11,4.00,0.00,3402.00,933.00,129.00,825.00,0.00,1515.00,
2019,10,"AA","American Airlines Inc.","VPS","Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",82.00,18.00,4.53,0.53,5.59,0.00,7.36,2.00,0.00,1417.00,313.00,48.00,247.00,0.00,809.00,
2019,10,"AA","American Airlines Inc.","XNA","Fayetteville, AR: Northwest Arkansas Regional",111.00,40.00,10.85,1.44,7.68,0.00,20.02,2.00,0.00,3050.00,835.00,74.00,383.00,0.00,1758.00,
2019,10,"AS","Alaska Airlines Inc.","ABQ","Albuquerque, NM: Albuquerque International Sunport",61.00,14.00,8.19,1.23,0.40,0.00,4.18,0.00,0.00,843.00,557.00,48.00,31.00,0.00,207.00,
2019,10,"AS","Alaska Airlines Inc.","ADK","Adak Island, AK: Adak",9.00,2.00,1.20,0.00,0.00,0.00,0.80,0.00,0.00,76.00,31.00,0.00,0.00,0.00,45.00,
2019,10,"AS","Alaska Airlines Inc.","ADQ","Kodiak, AK: Kodiak Airport",53.00,9.00,2.03,0.00,2.79,0.00,4.19,8.00,0.00,353.00,71.00,0.00,89.00,0.00,193.00,
2019,10,"AS","Alaska Airlines Inc.","ANC","Anchorage, AK: Ted Stevens Anchorage International",1179.00,191.00,34.60,6.53,80.76,9.32,59.79,14.00,1.00,7324.00,1820.00,182.00,2444.00,256.00,2622.00,
2019,10,"AS","Alaska Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",57.00,6.00,2.54,0.00,2.58,0.00,0.88,0.00,0.00,240.00,123.00,0.00,74.00,0.00,43.00,
2019,10,"AS","Alaska Airlines Inc.","AUS","Austin, TX: Austin - Bergstrom International",212.00,18.00,4.23,0.00,5.48,0.00,8.29,0.00,0.00,887.00,132.00,0.00,147.00,0.00,608.00,
2019,10,"AS","Alaska Airlines Inc.","BET","Bethel, AK: Bethel Airport",71.00,7.00,1.53,3.00,0.52,0.00,1.94,2.00,0.00,584.00,27.00,465.00,12.00,0.00,80.00,
2019,10,"AS","Alaska Airlines Inc.","BNA","Nashville, TN: Nashville International",93.00,17.00,4.62,0.07,5.62,0.00,6.69,0.00,0.00,739.00,305.00,3.00,164.00,0.00,267.00,
2019,10,"AS","Alaska Airlines Inc.","BOI","Boise, ID: Boise Air Terminal",55.00,12.00,3.04,1.00,2.42,0.00,5.55,0.00,0.00,571.00,224.00,78.00,105.00,0.00,164.00,
2019,10,"AS","Alaska Airlines Inc.","BOS","Boston, MA: Logan International",272.00,53.00,8.65,1.20,30.64,0.00,12.51,0.00,1.00,2454.00,602.00,134.00,1229.00,0.00,489.00,
2019,10,"AS","Alaska Airlines Inc.","BRW","Barrow, AK: Wiley Post/Will Rogers Memorial",62.00,1.00,0.00,0.00,0.13,0.00,0.87,0.00,2.00,15.00,0.00,0.00,2.00,0.00,13.00,
2019,10,"AS","Alaska Airlines Inc.","BUR","Burbank, CA: Bob Hope",181.00,24.00,10.96,0.00,5.15,0.00,7.89,1.00,0.00,1240.00,762.00,0.00,193.00,0.00,285.00,
2019,10,"AS","Alaska Airlines Inc.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",122.00,8.00,2.81,0.00,2.37,0.00,2.81,0.00,0.00,266.00,100.00,0.00,94.00,0.00,72.00,
2019,10,"AS","Alaska Airlines Inc.","CDV","Cordova, AK: Merle K Mudhole Smith",62.00,5.00,2.27,0.00,1.26,0.00,1.47,2.00,0.00,143.00,51.00,0.00,30.00,0.00,62.00,
2019,10,"AS","Alaska Airlines Inc.","CHS","Charleston, SC: Charleston AFB/International",22.00,4.00,3.00,0.00,1.00,0.00,0.00,0.00,0.00,140.00,125.00,0.00,15.00,0.00,0.00,
2019,10,"AS","Alaska Airlines Inc.","CMH","Columbus, OH: John Glenn Columbus International",31.00,12.00,3.00,1.00,4.00,0.00,4.00,0.00,0.00,511.00,145.00,30.00,136.00,0.00,200.00,
2019,10,"AS","Alaska Airlines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",155.00,14.00,6.43,0.00,3.74,0.00,3.83,0.00,2.00,936.00,460.00,0.00,236.00,0.00,240.00,
2019,10,"AS","Alaska Airlines Inc.","DEN","Denver, CO: Denver International",148.00,29.00,10.25,2.60,11.58,0.00,4.57,2.00,0.00,1546.00,566.00,261.00,474.00,0.00,245.00,
2019,10,"AS","Alaska Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",119.00,13.00,4.22,1.00,5.78,0.00,2.00,0.00,0.00,919.00,172.00,57.00,617.00,0.00,73.00,
2019,10,"AS","Alaska Airlines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",31.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2019,10,"AS","Alaska Airlines Inc.","EWR","Newark, NJ: Newark Liberty International",332.00,62.00,2.69,1.00,53.43,0.00,4.88,1.00,0.00,3088.00,94.00,69.00,2673.00,0.00,252.00,
2019,10,"AS","Alaska Airlines Inc.","FAI","Fairbanks, AK: Fairbanks International",324.00,45.00,14.32,1.03,18.74,0.00,10.91,3.00,0.00,1819.00,567.00,56.00,466.00,0.00,730.00,
2019,10,"AS","Alaska Airlines Inc.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",62.00,7.00,2.01,0.00,4.99,0.00,0.00,0.00,0.00,248.00,124.00,0.00,124.00,0.00,0.00,
2019,10,"AS","Alaska Airlines Inc.","GEG","Spokane, WA: Spokane International",155.00,31.00,11.85,0.10,6.05,0.00,12.99,0.00,0.00,1271.00,727.00,4.00,184.00,0.00,356.00,
2019,10,"AS","Alaska Airlines Inc.","HNL","Honolulu, HI: Daniel K Inouye International",279.00,41.00,12.83,0.85,20.74,0.00,6.57,1.00,1.00,1495.00,739.00,76.00,500.00,0.00,180.00,
2019,10,"AS","Alaska Airlines Inc.","IAD","Washington, DC: Washington Dulles International",175.00,20.00,4.28,0.64,9.17,0.00,5.91,0.00,1.00,729.00,164.00,39.00,342.00,0.00,184.00,
2019,10,"AS","Alaska Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",58.00,9.00,4.46,0.00,1.33,0.00,3.21,0.00,0.00,325.00,170.00,0.00,69.00,0.00,86.00,
2019,10,"AS","Alaska Airlines Inc.","IND","Indianapolis, IN: Indianapolis International",30.00,7.00,3.81,0.00,0.19,0.00,3.00,0.00,0.00,209.00,68.00,0.00,4.00,0.00,137.00,
2019,10,"AS","Alaska Airlines Inc.","JFK","New York, NY: John F. Kennedy International",426.00,68.00,15.00,0.32,38.43,0.00,14.25,2.00,2.00,4028.00,1252.00,16.00,1998.00,0.00,762.00,
2019,10,"AS","Alaska Airlines Inc.","JNU","Juneau, AK: Juneau International",360.00,51.00,14.71,0.92,14.70,0.93,19.73,4.00,2.00,1876.00,649.00,47.00,406.00,14.00,760.00,
2019,10,"AS","Alaska Airlines Inc.","KOA","Kona, HI: Ellison Onizuka Kona International at Keahole",138.00,14.00,6.51,0.00,3.77,0.00,3.72,0.00,0.00,477.00,288.00,0.00,106.00,0.00,83.00,
2019,10,"AS","Alaska Airlines Inc.","KTN","Ketchikan, AK: Ketchikan International",182.00,18.00,4.32,2.47,5.66,0.00,5.55,1.00,2.00,894.00,403.00,129.00,147.00,0.00,215.00,
2019,10,"AS","Alaska Airlines Inc.","LAS","Las Vegas, NV: McCarran International",635.00,115.00,37.03,0.00,39.17,0.00,38.80,1.00,0.00,5422.00,2249.00,0.00,1345.00,0.00,1828.00,
2019,10,"AS","Alaska Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",1734.00,224.00,59.51,0.50,76.23,0.00,87.76,9.00,2.00,10944.00,3832.00,17.00,2509.00,0.00,4586.00,
2019,10,"AS","Alaska Airlines Inc.","LIH","Lihue, HI: Lihue Airport",110.00,8.00,4.89,0.00,1.54,0.00,1.57,0.00,0.00,534.00,458.00,0.00,39.00,0.00,37.00,
2019,10,"AS","Alaska Airlines Inc.","MCI","Kansas City, MO: Kansas City International",62.00,9.00,2.09,1.97,2.37,0.00,2.56,0.00,0.00,361.00,59.00,138.00,70.00,0.00,94.00,
2019,10,"AS","Alaska Airlines Inc.","MCO","Orlando, FL: Orlando International",144.00,18.00,5.23,0.00,11.30,0.00,1.48,0.00,1.00,655.00,356.00,0.00,254.00,0.00,45.00,
2019,10,"AS","Alaska Airlines Inc.","MKE","Milwaukee, WI: General Mitchell International",31.00,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,51.00,22.00,0.00,29.00,0.00,0.00,
2019,10,"AS","Alaska Airlines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",92.00,15.00,3.47,0.82,2.87,0.00,7.84,1.00,0.00,730.00,354.00,53.00,80.00,0.00,243.00,
2019,10,"AS","Alaska Airlines Inc.","MSY","New Orleans, LA: Louis Armstrong New Orleans International",92.00,10.00,1.00,0.00,4.52,0.00,4.48,0.00,1.00,500.00,267.00,0.00,129.00,0.00,104.00,
2019,10,"AS","Alaska Airlines Inc.","OAK","Oakland, CA: Metropolitan Oakland International",195.00,30.00,10.01,0.63,9.99,0.00,9.37,1.00,0.00,1704.00,634.00,21.00,383.00,0.00,666.00,
2019,10,"AS","Alaska Airlines Inc.","OGG","Kahului, HI: Kahului Airport",310.00,26.00,10.76,0.00,12.22,0.00,3.02,0.00,1.00,1351.00,807.00,0.00,408.00,0.00,136.00,
2019,10,"AS","Alaska Airlines Inc.","OMA","Omaha, NE: Eppley Airfield",31.00,2.00,0.65,0.00,1.35,0.00,0.00,0.00,0.00,37.00,13.00,0.00,24.00,0.00,0.00,
2019,10,"AS","Alaska Airlines Inc.","OME","Nome, AK: Nome Airport",62.00,4.00,0.54,0.00,0.31,0.00,3.15,0.00,0.00,141.00,16.00,0.00,9.00,0.00,116.00,
2019,10,"AS","Alaska Airlines Inc.","ONT","Ontario, CA: Ontario International",77.00,5.00,1.00,0.00,1.00,0.00,3.00,0.00,0.00,182.00,50.00,0.00,47.00,0.00,85.00,
2019,10,"AS","Alaska Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",326.00,47.00,11.37,1.00,21.40,0.00,13.24,1.00,0.00,3663.00,1267.00,33.00,1521.00,0.00,842.00,
2019,10,"AS","Alaska Airlines Inc.","OTZ","Kotzebue, AK: Ralph Wien Memorial",61.00,4.00,1.61,0.00,1.89,0.00,0.50,0.00,0.00,141.00,80.00,0.00,46.00,0.00,15.00,
2019,10,"AS","Alaska Airlines Inc.","PDX","Portland, OR: Portland International",1675.00,205.00,60.05,0.78,67.32,0.11,76.74,11.00,0.00,10493.00,3409.00,51.00,2074.00,16.00,4943.00,
2019,10,"AS","Alaska Airlines Inc.","PHL","Philadelphia, PA: Philadelphia International",123.00,18.00,6.56,0.00,4.82,0.00,6.63,0.00,1.00,506.00,164.00,0.00,162.00,0.00,180.00,
2019,10,"AS","Alaska Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",186.00,21.00,9.61,1.25,4.92,0.00,5.21,0.00,1.00,917.00,429.00,104.00,150.00,0.00,234.00,
2019,10,"AS","Alaska Airlines Inc.","PIT","Pittsburgh, PA: Pittsburgh International",31.00,2.00,0.44,0.00,0.74,0.00,0.82,0.00,0.00,50.00,7.00,0.00,15.00,0.00,28.00,
2019,10,"AS","Alaska Airlines Inc.","PSG","Petersburg, AK: Petersburg James A Johnson",62.00,7.00,0.24,2.94,1.56,0.00,2.27,1.00,0.00,319.00,9.00,145.00,76.00,0.00,89.00,
